generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1766031949-Z7svWGCIksj1PomQJBXd,2025-12-18 04:25:49.288,0,,,,0.007362,12199,421,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,4009,1080,,GenEval
gen-1766031948-6BsBfAcmNGqO9PSGzqxX,2025-12-18 04:25:48.204,0,,,,0.000312,229,66,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1025,744,,GenEval
gen-1766031945-mnCucPRy5RgeTOrPLTjt,2025-12-18 04:25:45.746,0,,,,0.001902,1848,326,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2417,717,,GenEval
gen-1766031943-g6qlOxvn1v0DY1oZFkg1,2025-12-18 04:25:43.517,0,,,,0.001327,1755,150,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1541,717,,GenEval
gen-1766031938-Qmck1Gwe8yB5gekhZ4Df,2025-12-18 04:25:38.096,0,,,,0.012534,21882,531,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,4624,1530,,GenEval
gen-1766031936-joSPTTbZSpONo8abXfy4,2025-12-18 04:25:36.931,0,,,,0.000342,234,75,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1111,811,,GenEval
gen-1766031933-Qr0lkjlX7g5xo4CmcLkA,2025-12-18 04:25:33.286,0,,,,0.008034,13549,420,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3597,1230,,GenEval
gen-1766031929-5hMRUkcTuP00t3eh2rYv,2025-12-18 04:25:29.246,0,,,,0.007409,12197,437,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3959,1026,,GenEval
gen-1766031928-uABLb2GFupqgA4SeTtO5,2025-12-18 04:25:28.282,0,,,,0.000342,234,75,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,902,592,,GenEval
gen-1766031924-WhkMEroWKp8vF2TP34G6,2025-12-18 04:25:24.617,0,,-0.014511,,0.005371,37481,381,0,32248,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3594,1401,,GenEval
gen-1766031922-r6kNlvmJblB2GVvJeAXZ,2025-12-18 04:25:22.338,0,,-0.000764,,0.001428,2939,241,0,1698,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2220,699,,GenEval
gen-1766031921-yP0RXgBU0SVo4dbncCfh,2025-12-18 04:25:21.076,0,,,,0.001206,1722,115,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1212,654,,GenEval
gen-1766031919-yoCCsugdVWU2kufqQwKY,2025-12-18 04:25:19.579,0,,-0.000762,,0.001154,2904,155,0,1695,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1447,673,,GenEval
gen-1766031918-ceIzasRoSCuGXJHalTqL,2025-12-18 04:25:18.141,0,,,,0.001191,1687,116,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1392,766,,GenEval
gen-1766031914-V8M13UWgO4Ko23xr2IOL,2025-12-18 04:25:14.477,0,,,,0.006871,11216,421,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3567,971,,GenEval
gen-1766031913-KYKMMcCMUCz4NVb8Remj,2025-12-18 04:25:13.546,0,,,,0.000342,234,75,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,850,532,,GenEval
gen-1766031910-lONs8JwzjSoGRrJyYeOr,2025-12-18 04:25:10.187,0,,-0.014511,,0.005371,37481,381,0,32248,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3298,1050,,GenEval
gen-1766031907-m4mdo69FTf6UTee5oz0y,2025-12-18 04:25:07.987,0,,,,0.002192,2939,241,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2156,713,,GenEval
gen-1766031906-svZoHNgqnls1QMa4Mmpu,2025-12-18 04:25:06.569,0,,-0.000682,,0.000523,1722,115,0,1516,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1365,797,,GenEval
gen-1766031905-HXoi0PWGxQfbygVIQ4aS,2025-12-18 04:25:05.115,0,,-0.000762,,0.001154,2904,155,0,1695,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1404,627,,GenEval
gen-1766031903-qFmi5akno0y9aqmybAu5,2025-12-18 04:25:03.631,0,,-0.000678,,0.000512,1687,116,0,1508,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1439,833,,GenEval
gen-1766031902-lBnfGz9N7HCwFmzPysu4,2025-12-18 04:25:02.071,0,,-0.000761,,0.001159,2883,160,0,1693,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1512,722,,GenEval
gen-1766031897-Oq6FPpFI5Zu45ieOYdRh,2025-12-18 04:24:57.402,0,,,,0.007254,11347,527,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,4560,985,,GenEval
gen-1766031896-p38KQQYSjqryODHCYndO,2025-12-18 04:24:56.446,0,,,,0.000342,234,75,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,912,613,,GenEval
gen-1766031892-U0IPi1tKVUqyIv52DQVd,2025-12-18 04:24:52.883,0,,-0.014511,,0.005371,37481,381,0,32248,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3492,1287,,GenEval
gen-1766031890-n0DLyAbU3JtQk6wa0aSk,2025-12-18 04:24:50.524,0,,,,0.002192,2939,241,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2308,843,,GenEval
gen-1766031889-1bLtieGdACEtcSZCWIj9,2025-12-18 04:24:49.036,0,,,,0.001206,1722,115,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1446,864,,GenEval
gen-1766031887-giLce6o4n0MmLs8X9Fwt,2025-12-18 04:24:47.602,0,,-0.000762,,0.001154,2904,155,0,1695,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1389,641,,GenEval
gen-1766031886-2JZ8hAIf1UIzLTde7YHN,2025-12-18 04:24:46.156,0,,-0.000678,,0.000512,1687,116,0,1508,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1399,785,,GenEval
gen-1766031884-D2NT5nKgrO6CYKn98hk5,2025-12-18 04:24:44.594,0,,-0.000761,,0.001159,2883,160,0,1693,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1507,679,,GenEval
gen-1766031883-PM7G2isr4dzNsLH5wJmx,2025-12-18 04:24:43.029,0,,-0.000757,,0.001132,2790,165,0,1683,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1509,1123,,GenEval
gen-1766031879-8K5pSAGP8r8YzjLaS2Ag,2025-12-18 04:24:39.165,0,,,,0.012296,22012,430,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3777,1059,,GenEval
gen-1766031868-I5PgFqahlXPSpqhI0kZd,2025-12-18 04:24:28.039,0.000303,,,,0,228,63,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,794,546,,GenEval
gen-1766031865-Mn6jQANPzEaYawGZXOK7,2025-12-18 04:24:25.658,0,,,,0.001586,1397,296,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2331,725,,GenEval
gen-1766031861-qZXpVon5sQeGrRA59WB8,2025-12-18 04:24:21.160,0,,,,0.007574,12154,499,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,4393,1212,,GenEval
gen-1766031860-BOW8WxSD04xjH7gzpuuH,2025-12-18 04:24:20.183,0,,,,0.000342,234,75,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,913,633,,GenEval
gen-1766031856-g8VnxVIlIAwvHy5gJu4q,2025-12-18 04:24:16.571,0,,,,0.019977,37500,409,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3532,1310,,GenEval
gen-1766031854-9VYXv4uNpkpjhmgr8jyC,2025-12-18 04:24:14.083,0,,,,0.001839,2821,143,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1577,728,,GenEval
gen-1766031852-ifwNsNTWgBlrhoIEctxr,2025-12-18 04:24:12.698,0,,,,0.00112,1593,108,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1336,775,,GenEval
gen-1766031849-cB2FtrFr9NxX9USc4upH,2025-12-18 04:24:09.714,0,,,,0.001852,2786,153,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1615,857,,GenEval
gen-1766031848-EUIRjMzidQ6CyqXjKgKP,2025-12-18 04:24:08.148,0,,,,0.001117,1569,111,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1522,774,,GenEval
gen-1766031846-1UWK2ujjeHEqVBUFAYhx,2025-12-18 04:24:06.471,0,,,,0.001833,2766,150,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1637,829,,GenEval
gen-1766031844-8ZiYm8mA4cjoCFQ75ABP,2025-12-18 04:24:04.724,0,,,,0.001805,2681,155,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1709,1116,,GenEval
gen-1766031843-ZUPPomH1uNpV0SbB78WO,2025-12-18 04:24:03.442,0,,,,0.001027,1394,110,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1229,819,,GenEval
gen-1766031839-R3Pc3jWYdfsLsXMXvEfw,2025-12-18 04:23:59.845,0,,,,0.006357,11083,272,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2821,945,,GenEval
gen-1766031838-t4tF8a9CNtfrXIqQcW2x,2025-12-18 04:23:58.656,0,,,,0.000342,234,75,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1134,832,,GenEval
gen-1766031834-q5uB9TEKp3BOEwcAstCV,2025-12-18 04:23:54.824,0,,,,0.019967,37481,409,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3769,1482,,GenEval
gen-1766031832-GQhqQPLsSuA9Zc0dHgL1,2025-12-18 04:23:52.586,0,,,,0.002192,2939,241,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2191,699,,GenEval
gen-1766031831-8Ktg3Qg4vBennCrCVJsD,2025-12-18 04:23:51.241,0,,,,0.001206,1722,115,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1308,754,,GenEval
gen-1766031829-qEh8aMGvK8G7v3jAhnyX,2025-12-18 04:23:49.720,0,,,,0.001917,2904,155,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1476,743,,GenEval
gen-1766031828-bcOh5Q7695t1GzrMYiMe,2025-12-18 04:23:48.257,0,,,,0.001191,1687,116,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1415,798,,GenEval
gen-1766031825-JI8TipkGxvquGOPMr0OD,2025-12-18 04:23:45.936,0,,,,0.001921,2883,160,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1471,669,,GenEval
gen-1766031824-mo8nmlAtgoPq28u3qLid,2025-12-18 04:23:44.375,0,,,,0.00189,2790,165,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1518,837,,GenEval
gen-1766031822-5bBLbV8bfo1X9k0RvQPi,2025-12-18 04:23:42.387,0,,,,0.001862,2681,174,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1942,833,,GenEval
gen-1766031820-0qTpZ07D8F5EPb4NTbXd,2025-12-18 04:23:40.262,0,,,,0.001007,1421,99,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1166,679,,GenEval
gen-1766031818-WtMUmh9X4GDrXKwbRjmR,2025-12-18 04:23:38.301,0,,,,0.000447,307,98,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1105,593,,GenEval
gen-1766031817-JfBVvy07XCdu0Zxj7boI,2025-12-18 04:23:37.298,0,,,,0.000233,221,41,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,922,742,,GenEval
gen-1766031812-H4BBFBN7zc12j9jZH4CU,2025-12-18 04:23:32.592,0,,,,0.003088,1437,790,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,4649,680,,GenEval
gen-1766031803-sOoyIAGqS2V5Mg0U9MVk,2025-12-18 04:23:23.518,0,,,,0.008191,8408,1329,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,8987,1268,,GenEval
gen-1766031802-ddD9YT6wxZiDpI7NyCi4,2025-12-18 04:23:22.618,0,,,,0.000233,221,41,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,831,655,,GenEval
gen-1766031797-7HitYXYqnX5ugl3dWqaU,2025-12-18 04:23:17.885,0,,,,0.003088,1437,790,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,4674,707,,GenEval
gen-1766031794-W5NzenulatbiUONdKwej,2025-12-18 04:23:14.223,0,,,,0.002372,1432,552,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3581,902,,GenEval
gen-1766031785-vOUKzCth6mmZydGfGY9D,2025-12-18 04:23:05.824,0,,,,0.007728,8286,1195,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,8310,1344,,GenEval
gen-1766031784-7AxheuwuDr4e6RqfZzx0,2025-12-18 04:23:04.988,0,,,,0.000233,221,41,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,771,659,,GenEval
gen-1766031780-sypeblRARB3A6o76PU1C,2025-12-18 04:23:00.230,0,,,,0.003088,1437,790,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,4693,796,,GenEval
gen-1766031776-kcLuH4mzpVw3EYpd9KAt,2025-12-18 04:22:56.600,0,,,,0.002372,1432,552,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3569,848,,GenEval
gen-1766031773-sWr9PNDGlppbRoawGvI3,2025-12-18 04:22:53.634,0,,,,0.002045,1432,443,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2893,789,,GenEval
gen-1766031766-QQiUIBEZ2c6mq8V7iWFb,2025-12-18 04:22:46.623,0,,,,0.007024,8175,979,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,6918,1273,,GenEval
gen-1766031765-Hy3J3wRZGYYimUM7iHNn,2025-12-18 04:22:45.730,0,,,,0.000233,221,41,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,835,695,,GenEval
gen-1766031761-p01WJQXhQw4eigu7maAu,2025-12-18 04:22:41.082,0,,,,0.003088,1437,790,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,4589,663,,GenEval
gen-1766031757-DJsZiaPQh02hKeYYDzp0,2025-12-18 04:22:37.783,0,,,,0.002372,1432,552,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3234,640,,GenEval
gen-1766031754-WraDza8SiMCfmRwd90r3,2025-12-18 04:22:34.734,0,,,,0.002045,1432,443,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2985,866,,GenEval
gen-1766031751-MiDhKI10MzkSddF9Ehku,2025-12-18 04:22:31.592,0,,,,0.001717,1418,336,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3046,771,,GenEval
gen-1766031742-bTsyAi0LYUJjIDzpTy96,2025-12-18 04:22:22.870,0,,,,0.008101,8169,1339,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,8653,981,,GenEval
gen-1766031741-YfnXR11FbO1Y9diSOYHr,2025-12-18 04:22:21.977,0,,,,0.000233,221,41,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,831,719,,GenEval
gen-1766031737-B9N64a65iwdX8nAGzZvS,2025-12-18 04:22:17.235,0,,,,0.003088,1437,790,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,4692,722,,GenEval
gen-1766031733-VSEDMQP2PwuORY13WkIp,2025-12-18 04:22:13.654,0,,,,0.002372,1432,552,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3527,801,,GenEval
gen-1766031730-GHNB8aPLWtPEBfHtkKkq,2025-12-18 04:22:10.799,0,,,,0.002045,1432,443,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2793,655,,GenEval
gen-1766031728-rc4jQk3d3UrocwuUY8vK,2025-12-18 04:22:08.467,0,,,,0.001717,1418,336,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2270,651,,GenEval
gen-1766031726-7uRAPlRO0iregiADbup3,2025-12-18 04:22:06.164,0,,,,0.001705,1418,332,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2249,618,,GenEval
gen-1766031717-BEfEdrlK0obcJhmDr3pW,2025-12-18 04:21:57.887,0,,,,0.007723,8169,1213,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,8202,1197,,GenEval
gen-1766031716-bdQpdsQWWPMZ4HAJJqtB,2025-12-18 04:21:56.946,0,,,,0.000233,221,41,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,855,738,,GenEval
gen-1766031712-oMym773sBbMPqKGnwkHC,2025-12-18 04:21:52.008,0,,,,0.003088,1437,790,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,4875,914,,GenEval
gen-1766031708-vGZeWOMq7QxteGLGzQfa,2025-12-18 04:21:48.426,0,,,,0.002372,1432,552,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3535,848,,GenEval
gen-1766031705-O1VRen3PXRWzjDCgB4bb,2025-12-18 04:21:45.609,0,,,,0.002045,1432,443,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2759,626,,GenEval
gen-1766031703-bkPBIq0yIjMCJ4Osplfl,2025-12-18 04:21:43.335,0,,,,0.001717,1418,336,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2226,625,,GenEval
gen-1766031700-1D4ji2mmfE9nERTzry2m,2025-12-18 04:21:40.978,0,,,,0.001705,1418,332,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2285,650,,GenEval
gen-1766031698-66y7JfDZbwLHPnBqvBWf,2025-12-18 04:21:38.648,0,,,,0.001702,1418,331,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2263,674,,GenEval
gen-1766031690-vWuHXURP4RkQHQveobO2,2025-12-18 04:21:30.667,0,,,,0.007489,8174,1134,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,7856,966,,GenEval
gen-1766031689-BTQ93QJsePpXtOHw9XYQ,2025-12-18 04:21:29.705,0,,,,0.000233,221,41,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,903,750,,GenEval
gen-1766031684-9VxaTLsn52aWHfLAZPbf,2025-12-18 04:21:24.970,0,,,,0.003088,1437,790,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,4691,749,,GenEval
gen-1766031681-PaEn1MnhgrRTJ6vDC503,2025-12-18 04:21:21.540,0,,,,0.002372,1432,552,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3386,629,,GenEval
gen-1766031678-RaW6fbKRc2Lvvg1emycx,2025-12-18 04:21:18.717,0,,,,0.002045,1432,443,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2769,625,,GenEval
gen-1766031676-IKHH45jcar17WCF80kbw,2025-12-18 04:21:16.240,0,,,,0.001717,1418,336,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2439,831,,GenEval
gen-1766031673-feGYDvrrjhTRQGRxiGZD,2025-12-18 04:21:13.810,0,,,,0.001705,1418,332,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2381,776,,GenEval
gen-1766031671-0andlwNZfgZrmzOMI3w6,2025-12-18 04:21:11.537,0,,,,0.001702,1418,331,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2226,715,,GenEval
gen-1766031669-bRULloEHUV5uv7yWtkHF,2025-12-18 04:21:09.074,0,,,,0.001708,1418,333,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2383,922,,GenEval
gen-1766031662-aQ9fDsrAgOO3fmRr8g5h,2025-12-18 04:21:02.767,0,,,,0.00671,8284,856,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,6212,1173,,GenEval
gen-1766031661-PLjgtrVYTvSSC4LODlFt,2025-12-18 04:21:01.901,0,,,,0.000233,221,41,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,779,666,,GenEval
gen-1766031657-1VGevIUAwSsriP5ZnmvU,2025-12-18 04:20:57.201,0,,,,0.003088,1437,790,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,4626,732,,GenEval
gen-1766031653-ToFYH5iXIdnM2opymHJ4,2025-12-18 04:20:53.754,0,,,,0.002372,1432,552,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3382,671,,GenEval
gen-1766031650-vtRdbuokiRCKFazhM16U,2025-12-18 04:20:50.742,0,,,,0.002045,1432,443,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2957,805,,GenEval
gen-1766031648-kLmm7PlcbotcdlTJFZlx,2025-12-18 04:20:48.385,0,,,,0.001717,1418,336,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2299,702,,GenEval
gen-1766031645-0uyIK4YlDvQGMtRIp7tJ,2025-12-18 04:20:45.991,0,,,,0.001705,1418,332,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2330,707,,GenEval
gen-1766031643-30e2Yt0LLsRYQBWdTIKu,2025-12-18 04:20:43.644,0,,,,0.001702,1418,331,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2284,680,,GenEval
gen-1766031641-x1NG4oo5SGrDL3dkUams,2025-12-18 04:20:41.370,0,,,,0.001708,1418,333,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2213,612,,GenEval
gen-1766031638-FHRM1DSVKhnAWLW8avXE,2025-12-18 04:20:38.766,0,,,,0.001717,1418,336,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2488,882,,GenEval
gen-1766031630-X1yin7ikPT7JU3N90ktG,2025-12-18 04:20:30.764,0,,,,0.007465,8283,1108,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,7832,1151,,GenEval
gen-1766031630-f7ArHlqWVCOsiFGNVW6M,2025-12-18 04:20:30.053,0,,,,0.000233,221,41,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,651,534,,GenEval
gen-1766031625-vsJX20pd13CNlIdlVot2,2025-12-18 04:20:25.423,0,,,,0.003088,1437,790,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,4564,676,,GenEval
gen-1766031620-JD5SWqhahq7cioL2Ffdg,2025-12-18 04:20:20.870,0,,,,0.002372,1432,552,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,4490,707,,GenEval
gen-1766031617-WLOciGvBpUidRLuZrzAr,2025-12-18 04:20:17.961,0,,,,0.002045,1432,443,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2856,715,,GenEval
gen-1766031614-zkuPWCI1F4KmVL1gzELy,2025-12-18 04:20:14.827,0,,,,0.001717,1418,336,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3077,765,,GenEval
gen-1766031612-RmvvbnqU9X7UqJqbcaxE,2025-12-18 04:20:12.426,0,,,,0.001705,1418,332,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2348,767,,GenEval
gen-1766031610-m9DFvY3jN7yIv4BEansF,2025-12-18 04:20:10.040,0,,,,0.001702,1418,331,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2329,802,,GenEval
gen-1766031607-jBQgXqhcZXtcJTYIlirc,2025-12-18 04:20:07.787,0,,,,0.001708,1418,333,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2210,662,,GenEval
gen-1766031605-CYUe3sGjnkFBVPCEyrDm,2025-12-18 04:20:05.491,0,,,,0.001717,1418,336,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2242,618,,GenEval
gen-1766031602-0NcXKpmS5Qg0Dc5p8lJ6,2025-12-18 04:20:02.639,0,,,,0.002038,1418,443,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2779,697,,GenEval
gen-1766031596-2wOCfgWz4c9zemM2MbFQ,2025-12-18 04:19:56.033,0,,,,0.006951,8287,936,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,6517,1148,,GenEval
gen-1766031595-tygWjCdSAOpeeb6ex1w4,2025-12-18 04:19:55.316,0,,,,0.000233,221,41,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,657,535,,GenEval
